正在爬取第1页
南京信息工程大学2022年硕士研究生招生宣传近期工作安排通知,2021-08-31,招生就业,研究生工作部、研究生院、学科建设处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0831/c791a181241/page.htm,,
关于征集2022年度化学科学领域重大项目立项建议的通知,2021-08-31,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0830/c791a181225/page.htm,,
关于征集2022年度化学科学部前沿导向重点项目/重点项目群立项建议的通知,2021-08-31,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0830/c791a181223/page.htm,,
关于组织申报国家自然科学基金委员会地球科学部2021年度第2期专项项目（科技活动项目）的通知,2021-08-30,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0830/c791a181220/page.htm,,
关于组织申报2021年度国家自然科学基金专项项目——中国经济发展规律的基础理论与实证的通知,2021-08-30,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0830/c791a181219/page.htm,,
关于2021年通过高级专业技术资格评审人员签订聘任合同书的通知,2021-08-30,组织人事,党委教师工作部、人事处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0830/c791a181210/page.htm,,
关于办理按学制参保学生特殊情况退参保费的通知,2021-08-30,其他,总务处（后勤服务总公司）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0830/c791a181206/page.htm,,
停电通知,2021-08-30,其他,总务处（后勤服务总公司）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0830/c791a181203/page.htm,,
正在爬取第110页
关于组织申报2021年度海南省南海气象防灾减灾重点实验室开放研究基金项目的通知,2021-08-30,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0830/c791a181180/page.htm,,
关于9月1日因停电关闭校中心机房托管设备的紧急通知,2021-08-30,其他,​   ​信息化建设与管理处（网络信息中心）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0830/c791a181174/page.htm,,
中共南京信息工程大学委员会常委会会议纪要 （2021年第19期）,2021-08-30,党政事务,党委办公室、校长办公室、保密办公室,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0830/c791a181158/page.htm,,
南京信息工程大学老校区改造及人才公寓工程项目（三期）方案设计中标结果公示,2021-08-29,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0829/c791a181104/page.htm,,
关于推荐2020年度“中国电信奖学金”省级候选人的通知,2021-08-29,其他,团委,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0829/c791a181087/page.htm,,
南京信息工程大学校园书店运营商招募项目的更正公告,2021-08-29,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0829/c791a181050/page.htm,,
关于南京信息工程大学滨江学院（无锡校区）集成电路测试联合实验室项目流标公告,2021-08-29,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0829/c791a181048/page.htm,,
关于开展推迟返校期间线上课程教学质量专项检查的通知,2021-08-29,其他,教师发展与教学评估中心,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0829/c791a181047/page.htm,,
南京信息工程大学滨江学院保安服务项目中标结果公告,2021-08-29,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0829/c791a181042/page.htm,,
南京信息工程大学金牛湖生态观测基地门岗及围墙施工中标结果公告,2021-08-29,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0829/c791a181038/page.htm,,
关于做好2021年秋季学期2018-2020级学生家庭经济困难学生资格认定工作的通知,2021-08-29,其他,学生工作部、学生工作处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0829/c791a181033/page.htm,,
数字取证教育部工程研究中心面向校内招聘办公室工作人员公告,2021-08-29,组织人事,党委教师工作部、人事处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0829/c791a181032/page.htm,,
图书馆2021年暑假末闭馆通知,2021-08-27,其他,图书馆,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0827/c791a181021/page.htm,,
关于申报2021年校级大创项目“互联网+”大赛、“挑战杯”系列竞赛专项的通知,2021-08-27,创新创业,教务处（藕舫学院）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0827/c791a181020/page.htm,,
关于教职员工返校返岗的通知,2021-08-27,党政事务,党委办公室、校长办公室、保密办公室,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0827/c791a180987/page.htm,,
关于调整招标采购工作领导小组的通知,2021-08-26,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0826/c791a180985/page.htm,,
南京信息工程大学水文与水资源工程学院气相色谱质谱联用仪采购项目中标结果公告,2021-08-26,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0826/c791a180982/page.htm,,
关于组织申报2022年度国家自然科学基金委员会与美国国家科学基金会可持续区域系统合作研究项目的通知,2021-08-26,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0826/c791a180979/page.htm,,
关于征集交叉科学部2022年度重大项目立项领域建议的通知,2021-08-26,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0826/c791a180978/page.htm,,
关于征集工程与材料科学部2022年度重大项目领域建议的通知,2021-08-26,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0826/c791a180977/page.htm,,
关于征集2022年度信息科学领域重大项目立项建议的通知,2021-08-26,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0826/c791a180976/page.htm,,
关于举办2022年公务员考试进阶强化培训网络公益课程的通知,2021-08-26,专题讲座,法政学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0826/c791a180975/page.htm,,
关于固定资产报废处置的公示,2021-08-26,其他,资产管理处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0826/c791a180972/page.htm,,
关于2021年普通本科生转专业工作补充通知,2021-08-26,教学考试,教务处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0826/c791a180973/page.htm,,
多源遥感信息智能处理学术论坛,2021-08-25,学术报告,计算机与软件学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0825/c791a180967/page.htm,,
关于召开校学位评定委员会会议的预通知,2021-08-25,会议通知,研究生工作部、研究生院、学科建设处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0825/c791a180965/page.htm,,
南京信息工程大学2021年8月（第3批）政府采购意向公告,2021-08-25,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0825/c791a180961/page.htm,,
关于本科生查询学分制学费结算结果的通知,2021-08-24,其他,财务处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0824/c791a180951/page.htm,,
关于公布2021年信息化项目建设清单和补充征集的通知,2021-08-23,其他,网络信息中心,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0823/c791a180948/page.htm,,
校会（专）纪要〔2021〕26号 南京信息工程大学2021年第二十六次校长（专题）办公会纪要,2021-08-23,党政事务,党委办公室、校长办公室、保密办公室,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0823/c791a180945/page.htm,,
关于对家属区住房使用情况开展调查的通知,2021-08-23,党政事务,党委办公室、校长办公室、保密办公室,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0823/c791a180941/page.htm,,
关于参加线上教学培训课程的通知,2021-08-23,教学考试,教务处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0823/c791a180935/page.htm,,
关于组织2021级新生数学在线测试的通知,2021-08-23,教学考试,教务处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0823/c791a180940/page.htm,,
关于组织2021级新生英语在线测试的通知,2021-08-23,教学考试,教务处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0823/c791a180939/page.htm,,
南京信息工程大学滨江学院校园快递服务项目中标结果公告,2021-08-23,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0823/c791a180938/page.htm,,
关于教师教育学院选聘班主任的通知,2021-08-23,学院动态,教师教育学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0823/c791a180934/page.htm,,
2021年高等学校教师岗前培训通知,2021-08-23,其他,教师发展与教学评估中心,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0823/c791a180930/page.htm,,
海洋科学学院面向校内招聘工作人员公告,2021-08-22,组织人事,党委教师工作部、人事处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0822/c791a180929/page.htm,,
继续教育学院面向校内招聘工作人员公告,2021-08-21,组织人事,党委教师工作部、人事处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0821/c791a180923/page.htm,,
计算机学院、软件学院、网络空间安全学院面向校内招聘工作人员公告,2021-08-21,组织人事,党委教师工作部、人事处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0821/c791a180921/page.htm,,
2021年江苏省研究生 “大气污染监测预警与防控”  学术创新论坛会议及征稿通知（第一轮）,2021-08-21,会议通知,大气物理学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0821/c791a180920/page.htm,,
关于2021年江苏留学回国先进个人奖推荐人选的公示,2021-08-20,其他,国际合作与交流处、港澳台事务办公室,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0820/c791a180919/page.htm,,
关于印发《南京信息工程大学产业学院建设管理实施办法（试行）》的通知,2021-08-20,教学考试,教务处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0820/c791a180918/page.htm,,
关于开展颠覆性技术研发方向建议征集工作的通知,2021-08-20,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0820/c791a180917/page.htm,,
公众和重点职业人群戴口罩指引(2021年8月版),2021-08-20,其他,总务处（后勤服务总公司）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0820/c791a180916/page.htm,,
人工智能学院（未来技术学院）面向校内招聘工作人员公告,2021-08-20,组织人事,党委教师工作部、人事处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0820/c791a180913/page.htm,,
关于暂停召开2021年发展战略研讨会的通知,2021-08-20,会议通知,党委办公室、校长办公室、保密办公室,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0820/c791a180912/page.htm,,
中共南京信息工程大学委员会常委会会议纪要 （2021年第18期）,2021-08-20,党政事务,党委办公室、校长办公室、保密办公室,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0820/c791a180911/page.htm,,
关于2022年部门预算“一上”编报工作的通知,2021-08-20,其他,财务处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0820/c791a180909/page.htm,,
南京信息工程大学网上办事大厅四期项目单一来源公示,2021-08-20,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0820/c791a180908/page.htm,,
正在爬取第111页
南京信息工程大学MATLAB软件包（校园版）采购项目成交公告,2021-08-20,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0820/c791a180905/page.htm,,
停电通知,2021-08-19,其他,总务处（后勤服务总公司）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0819/c791a180896/page.htm,,
关于楼宇物业、宿舍管理服务的通告,2021-08-19,其他,总务处（后勤服务总公司）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0819/c791a180892/page.htm,,
通                                                        知,2021-08-18,党政事务,党委办公室、校长办公室、保密办公室,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0818/c791a180889/page.htm,,
关于组织申报大气细颗粒物的毒理与健康效应重大研究计划2021年度项目的通知,2021-08-18,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0818/c791a180888/page.htm,,
关于组织申报2021年度国家自然科学基金委员会与芬兰科学院合作交流项目的通知,2021-08-18,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0818/c791a180887/page.htm,,
关于组织申报国家自然科学基金委员会化学科学部2021年度第二期专项项目（科技活动项目）的通知,2021-08-18,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0818/c791a180886/page.htm,,
关于做好2021-2022学年第一学期本科与研究生教学工作的通知,2021-08-18,教学考试,教务处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0818/c791a180881/page.htm,,
南京信息工程大学2021年8月（第2批）政府采购意向公告,2021-08-18,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0818/c791a180879/page.htm,,
关于2021年秋季学期开学安排的通知,2021-08-18,党政事务,党委办公室、校长办公室、保密办公室,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0818/c791a180876/page.htm,,
关于推荐2021年江苏留学回国先进个人奖的通知,2021-08-18,会议通知,国际合作与交流处、港澳台事务办公室,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0818/c791a180875/page.htm,,
关于转发首届江苏产学研合作对接大会征集优势学科团队及参展的通知,2021-08-17,其他,科技产业处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0817/c791a180870/page.htm,,
关于组织申报2021年度共融机器人基础理论与关键技术研究重大研究计划项目的通知,2021-08-17,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0817/c791a180869/page.htm,,
关于组织申报2021年度大数据驱动的管理与决策研究重大研究计划项目的通知,2021-08-17,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0817/c791a180868/page.htm,,
关于组织申报2021年度碳基能源转化利用的催化科学重大研究计划项目的通知,2021-08-17,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0817/c791a180867/page.htm,,
关于组织申报2022年度国家自然科学基金委员会与英国皇家学会合作交流项目的通知,2021-08-17,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0817/c791a180866/page.htm,,
关于组织申报2021年度理论物理专款项目的通知  ,2021-08-17,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0817/c791a180865/page.htm,,
南京信息工程大学中苑老体育场灯光工程中标结果公告,2021-08-16,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0816/c791a180860/page.htm,,
南京信息工程大学中苑体育设施项目中标结果公告,2021-08-16,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0816/c791a180856/page.htm,,
南京信息工程大学数据质量提升工程二期建设项目公开招标公告,2021-08-16,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0816/c791a180852/page.htm,,
南京信息工程大学自助式精品课程录播教室建设项目中标结果公告,2021-08-16,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0816/c791a180850/page.htm,,
关于拟采用单一来源方式招标采购南京信息工程大学研究生新生指南专刊的公示,2021-08-16,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0816/c791a180848/page.htm,,
​关于组织申报2021年度国家自然科学基金委员会与韩国国家研究基金会合作研究项目的通知,2021-08-16,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0816/c791a180837/page.htm,,
关于征集数学物理科学部2022年度重大项目立项建议的通知,2021-08-16,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0816/c791a180836/page.htm,,
关于组织申报国家自然科学基金委员会数学物理科学部2021年度第二期专项项目（科技活动项目）的通知,2021-08-16,科研信息,科学技术处、国防军工科研处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0816/c791a180835/page.htm,,
关于文畅地下通道封闭检修的通告,2021-08-16,其他,基建处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0816/c791a180832/page.htm,,
校会（专）纪要〔2021〕25号 南京信息工程大学2021年第二十五次校长（专题）办公会纪要,2021-08-16,党政事务,党委办公室、校长办公室、保密办公室,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0816/c791a180831/page.htm,,
校会（专）纪要〔2021〕24号 南京信息工程大学2021年第二十四次校长（专题）办公会纪要,2021-08-14,党政事务,党委办公室、校长办公室、保密办公室,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0814/c791a180823/page.htm,,
校会（专）纪要〔2021〕23号 南京信息工程大学2021年第二十三次校长（专题）办公会纪要,2021-08-14,党政事务,党委办公室、校长办公室、保密办公室,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0814/c791a180822/page.htm,,
校会（专）纪要〔2021〕22号 南京信息工程大学2021年第二十二次校长（专题）办公会纪要,2021-08-14,党政事务,党委办公室、校长办公室、保密办公室,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0814/c791a180821/page.htm,,
关于2021年全国博士后创新创业大赛报名的通知,2021-08-14,组织人事,党委教师工作部、人事处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0814/c791a180819/page.htm,,
南京信息工程大学金牛湖产教融合园区一期生活配套用房委托经营项目中标结果公告,2021-08-13,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0813/c791a180816/page.htm,,
关于组织推荐2021年全国博士后创新创业大赛评审专家的通知,2021-08-13,组织人事,党委教师工作部、人事处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0813/c791a180814/page.htm,,
南京信息工程大学2021年8月（第1批）政府采购意向公告,2021-08-13,招标信息,招标办,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0813/c791a180813/page.htm,,
校会（专）纪要〔2021〕21号 南京信息工程大学2021年第二十一次校长（专题）办公会纪要,2021-08-13,党政事务,党委办公室、校长办公室、保密办公室,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0813/c791a180795/page.htm,,
校会（专）纪要〔2021〕20号 南京信息工程大学2021年第二十次校长（专题）办公会纪要,2021-08-13,党政事务,党委办公室、校长办公室、保密办公室,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0813/c791a180794/page.htm,,
关于8月14日夜间至8月15日校园无线网暂时中断的通知,2021-08-13,其他,​信息化建设与管理处（网络信息中心）,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0813/c791a180810/page.htm,,
关于组织观看中国共产党在江苏历史展网上展馆的通知,2021-08-13,校园活动,党委宣传部,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0813/c791a180798/page.htm,,
关于举办天气雷达与现代大气探测技术高层论坛 暨张培昌教授九十华诞庆祝活动的通知,2021-08-12,会议通知,大气物理学院,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0813/c791a180793/page.htm,,
关于开展安徽科技学院专业学位硕士研究生校外导师推荐的通知,2021-08-11,其他,研究生工作部、研究生院、学科建设处,https://client.vpn.nuist.edu.cn/https/webvpn2ed9b9d0d8f4605e927e12405d4aac6bacb1d0129bab1534677e8c3ee143f76a/2021/0811/c791a180773/page.htm,,
